"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UKM00003772","HEATHROW, UK","1950-02-07",,,"40",,
"UKM00003772","HEATHROW, UK","1950-02-08",,,"40",,
"UKM00003772","HEATHROW, UK","1950-02-09",,,"41",,
"UKM00003772","HEATHROW, UK","1950-02-10",,,"51",,
"UKM00003772","HEATHROW, UK","1950-02-11",,,"43",,
"UKM00003772","HEATHROW, UK","1950-02-12",,,"44",,
"UKM00003772","HEATHROW, UK","1950-02-13",,,"41",,
"UKM00003772","HEATHROW, UK","1950-02-14",,,"39",,
"UKM00003772","HEATHROW, UK","1950-02-15",,,"50",,
"UKM00003772","HEATHROW, UK","1950-02-16",,,"50",,
"UKM00003772","HEATHROW, UK","1950-02-17",,,"51",,
"UKM00003772","HEATHROW, UK","1950-02-18",,,"52",,
"UKM00003772","HEATHROW, UK","1950-02-19",,,"47",,
"UKM00003772","HEATHROW, UK","1950-02-20",,,"49",,
"UKM00003772","HEATHROW, UK","1950-02-21",,,"43",,
"UKM00003772","HEATHROW, UK","1950-02-22",,,"38",,
"UKM00003772","HEATHROW, UK","1950-02-23",,,"42",,
"UKM00003772","HEATHROW, UK","1950-02-24","0.06",,"49",,
"UKM00003772","HEATHROW, UK","1950-02-25",,,"42",,
"UKM00003772","HEATHROW, UK","1950-02-26",,,"36",,
"UKM00003772","HEATHROW, UK","1950-02-27",,,"36",,
"UKM00003772","HEATHROW, UK","1950-02-28",,,"35",,
"UKM00003772","HEATHROW, UK","1950-03-01",,,"34",,
"UKM00003772","HEATHROW, UK","1950-03-02",,,"40",,
"UKM00003772","HEATHROW, UK","1950-03-03",,,"46",,
"UKM00003772","HEATHROW, UK","1950-03-04",,,"47",,
"UKM00003772","HEATHROW, UK","1950-03-05",,,"44",,
"UKM00003772","HEATHROW, UK","1950-03-06",,,"45",,
"UKM00003772","HEATHROW, UK","1950-03-07",,,"44",,
"UKM00003772","HEATHROW, UK","1950-03-08",,,"46",,
"UKM00003772","HEATHROW, UK","1950-03-09",,,"46",,
"UKM00003772","HEATHROW, UK","1950-03-10",,,"43",,
"UKM00003772","HEATHROW, UK","1950-03-11",,,"44",,
"UKM00003772","HEATHROW, UK","1950-03-12",,,"43",,
"UKM00003772","HEATHROW, UK","1950-03-13",,,"38",,
"UKM00003772","HEATHROW, UK","1950-03-14",,,"42",,
"UKM00003772","HEATHROW, UK","1950-03-15",,,"49",,
"UKM00003772","HEATHROW, UK","1950-03-16",,,"53",,
"UKM00003772","HEATHROW, UK","1950-03-17",,,"50",,
"UKM00003772","HEATHROW, UK","1950-03-18",,,"53",,
"UKM00003772","HEATHROW, UK","1950-03-19",,,"50",,
"UKM00003772","HEATHROW, UK","1950-03-20",,,"50",,
"UKM00003772","HEATHROW, UK","1950-03-21",,,"51",,
"UKM00003772","HEATHROW, UK","1950-03-22",,,"47",,
"UKM00003772","HEATHROW, UK","1950-03-23","0.05",,"54",,
"UKM00003772","HEATHROW, UK","1950-03-24",,,"51",,
"UKM00003772","HEATHROW, UK","1950-03-25",,,"47",,
"UKM00003772","HEATHROW, UK","1950-03-26",,,"45",,
"UKM00003772","HEATHROW, UK","1950-03-27",,,"48",,
"UKM00003772","HEATHROW, UK","1950-03-28",,,"45",,
"UKM00003772","HEATHROW, UK","1950-03-29",,,"44",,
"UKM00003772","HEATHROW, UK","1950-03-30",,,"44",,
"UKM00003772","HEATHROW, UK","1950-03-31",,,"47",,
"UKM00003772","HEATHROW, UK","1950-04-01",,,"52",,
"UKM00003772","HEATHROW, UK","1950-04-02","0.05",,"47",,
"UKM00003772","HEATHROW, UK","1950-04-03",,,"47",,
"UKM00003772","HEATHROW, UK","1950-04-04",,,"43",,
"UKM00003772","HEATHROW, UK","1950-04-05",,,"45",,
"UKM00003772","HEATHROW, UK","1950-04-06",,,"49",,
"UKM00003772","HEATHROW, UK","1950-04-07",,,"51",,
"UKM00003772","HEATHROW, UK","1950-04-08",,,"52",,
"UKM00003772","HEATHROW, UK","1950-04-09",,,"47",,
"UKM00003772","HEATHROW, UK","1950-04-10",,,"45",,
"UKM00003772","HEATHROW, UK","1950-04-11",,,"45",,
"UKM00003772","HEATHROW, UK","1950-04-12",,,"43",,
"UKM00003772","HEATHROW, UK","1950-04-13",,,"42",,
"UKM00003772","HEATHROW, UK","1950-04-14",,,"43",,
"UKM00003772","HEATHROW, UK","1950-04-15",,,"43",,
"UKM00003772","HEATHROW, UK","1950-04-16",,,"45",,
"UKM00003772","HEATHROW, UK","1950-04-17",,,"45",,
"UKM00003772","HEATHROW, UK","1950-04-18","0.05",,"45",,
"UKM00003772","HEATHROW, UK","1950-04-19",,,"50",,
"UKM00003772","HEATHROW, UK","1950-04-20",,,"52",,
"UKM00003772","HEATHROW, UK","1950-04-21",,,"53",,
"UKM00003772","HEATHROW, UK","1950-04-22",,,"51",,
"UKM00003772","HEATHROW, UK","1950-04-23",,,"51",,
"UKM00003772","HEATHROW, UK","1950-04-24",,,"41",,
"UKM00003772","HEATHROW, UK","1950-04-25",,,"38",,
"UKM00003772","HEATHROW, UK","1950-04-26","0.08",,"39",,
"UKM00003772","HEATHROW, UK","1950-04-27",,,"45",,
"UKM00003772","HEATHROW, UK","1950-04-28",,,"50",,
"UKM00003772","HEATHROW, UK","1950-04-29",,,"51",,
"UKM00003772","HEATHROW, UK","1950-04-30",,,"53",,
"UKM00003772","HEATHROW, UK","1950-05-01",,,"53",,
"UKM00003772","HEATHROW, UK","1950-05-02",,,"52",,
"UKM00003772","HEATHROW, UK","1950-05-03",,,"52",,
"UKM00003772","HEATHROW, UK","1950-05-04",,,"49",,
"UKM00003772","HEATHROW, UK","1950-05-05",,,"46",,
"UKM00003772","HEATHROW, UK","1950-05-06",,,"49",,
"UKM00003772","HEATHROW, UK","1950-05-07",,,"51",,
"UKM00003772","HEATHROW, UK","1950-05-08","0.06",,"51",,
"UKM00003772","HEATHROW, UK","1950-05-09",,,"58",,
"UKM00003772","HEATHROW, UK","1950-05-10",,,"59",,
"UKM00003772","HEATHROW, UK","1950-05-11",,,"61",,
"UKM00003772","HEATHROW, UK","1950-05-12",,,"63",,
"UKM00003772","HEATHROW, UK","1950-05-13",,,"59",,
"UKM00003772","HEATHROW, UK","1950-05-14",,,"52",,
"UKM00003772","HEATHROW, UK","1950-05-15",,,"50",,
"UKM00003772","HEATHROW, UK","1950-05-16",,,"48",,
"UKM00003772","HEATHROW, UK","1950-05-17",,,"47",,
"UKM00003772","HEATHROW, UK","1950-05-18",,,"50",,
"UKM00003772","HEATHROW, UK","1950-05-19",,,"53",,
"UKM00003772","HEATHROW, UK","1950-05-20",,,"56",,
"UKM00003772","HEATHROW, UK","1950-05-21",,,"58",,
"UKM00003772","HEATHROW, UK","1950-05-22",,,"59",,
"UKM00003772","HEATHROW, UK","1950-05-23",,,"59",,
"UKM00003772","HEATHROW, UK","1950-05-24",,,"52",,
"UKM00003772","HEATHROW, UK","1950-05-25",,,"49",,
"UKM00003772","HEATHROW, UK","1950-05-26",,,"51",,
"UKM00003772","HEATHROW, UK","1950-05-27","0.04",,"53",,
"UKM00003772","HEATHROW, UK","1950-05-28",,,"55",,
"UKM00003772","HEATHROW, UK","1950-05-29",,,"56",,
"UKM00003772","HEATHROW, UK","1950-05-30",,,"62",,
"UKM00003772","HEATHROW, UK","1950-05-31",,,"63",,
"UKM00003772","HEATHROW, UK","1950-06-01",,,"62",,
"UKM00003772","HEATHROW, UK","1950-06-02",,,"64",,
"UKM00003772","HEATHROW, UK","1950-06-03",,,"66",,
"UKM00003772","HEATHROW, UK","1950-06-04",,,"70",,
"UKM00003772","HEATHROW, UK","1950-06-05",,,"73",,
"UKM00003772","HEATHROW, UK","1950-06-06",,,"74",,
"UKM00003772","HEATHROW, UK","1950-06-07",,,"73",,
"UKM00003772","HEATHROW, UK","1950-06-08",,,"64",,
"UKM00003772","HEATHROW, UK","1950-06-09",,,"61",,
"UKM00003772","HEATHROW, UK","1950-06-10",,,"66",,
"UKM00003772","HEATHROW, UK","1950-06-11",,,"67",,
"UKM00003772","HEATHROW, UK","1950-06-12",,,"66",,
"UKM00003772","HEATHROW, UK","1950-06-13",,,"64",,
"UKM00003772","HEATHROW, UK","1950-06-14","0.04",,"57",,
"UKM00003772","HEATHROW, UK","1950-06-15",,,"56",,
"UKM00003772","HEATHROW, UK","1950-06-16",,,"58",,
"UKM00003772","HEATHROW, UK","1950-06-17",,,"59",,
"UKM00003772","HEATHROW, UK","1950-06-18",,,"61",,
"UKM00003772","HEATHROW, UK","1950-06-19",,,"64",,
"UKM00003772","HEATHROW, UK","1950-06-20",,,"64",,
"UKM00003772","HEATHROW, UK","1950-06-21","0.06",,"58",,
"UKM00003772","HEATHROW, UK","1950-06-22",,,"57",,
"UKM00003772","HEATHROW, UK","1950-06-23",,,"58",,
"UKM00003772","HEATHROW, UK","1950-06-24",,,"58",,
"UKM00003772","HEATHROW, UK","1950-06-25",,,"63",,
"UKM00003772","HEATHROW, UK","1950-06-26",,,"65",,
"UKM00003772","HEATHROW, UK","1950-06-27",,,"67",,
"UKM00003772","HEATHROW, UK","1950-06-28",,,"68",,
"UKM00003772","HEATHROW, UK","1950-06-29",,,"67",,
"UKM00003772","HEATHROW, UK","1950-06-30",,,"65",,
"UKM00003772","HEATHROW, UK","1950-07-01",,,"62",,
"UKM00003772","HEATHROW, UK","1950-07-02",,,"65",,
"UKM00003772","HEATHROW, UK","1950-07-03","0.04",,"58",,
"UKM00003772","HEATHROW, UK","1950-07-04",,,"59",,
"UKM00003772","HEATHROW, UK","1950-07-05",,,"60",,
"UKM00003772","HEATHROW, UK","1950-07-06",,,"61",,
"UKM00003772","HEATHROW, UK","1950-07-07",,,"65",,
"UKM00003772","HEATHROW, UK","1950-07-08",,,"65",,
"UKM00003772","HEATHROW, UK","1950-07-09",,,"71",,
"UKM00003772","HEATHROW, UK","1950-07-10",,,"61",,
"UKM00003772","HEATHROW, UK","1950-07-11",,,"62",,
"UKM00003772","HEATHROW, UK","1950-07-12",,,"62",,
"UKM00003772","HEATHROW, UK","1950-07-13",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-14",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-15",,,"61",,
"UKM00003772","HEATHROW, UK","1950-07-16",,,"62",,
"UKM00003772","HEATHROW, UK","1950-07-17",,,"61",,
"UKM00003772","HEATHROW, UK","1950-07-18",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-19",,,"69",,
"UKM00003772","HEATHROW, UK","1950-07-20",,,"65",,
"UKM00003772","HEATHROW, UK","1950-07-21",,,"64",,
"UKM00003772","HEATHROW, UK","1950-07-22","0.05",,"63",,
"UKM00003772","HEATHROW, UK","1950-07-23",,,"62",,
"UKM00003772","HEATHROW, UK","1950-07-24",,,"62",,
"UKM00003772","HEATHROW, UK","1950-07-25",,,"60",,
"UKM00003772","HEATHROW, UK","1950-07-26",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-27",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-28",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-29",,,"63",,
"UKM00003772","HEATHROW, UK","1950-07-30",,,"61",,
"UKM00003772","HEATHROW, UK","1950-07-31",,,"66",,
"UKM00003772","HEATHROW, UK","1950-08-01",,,"63",,
"UKM00003772","HEATHROW, UK","1950-08-02",,,"58",,
"UKM00003772","HEATHROW, UK","1950-08-03",,,"59",,
"UKM00003772","HEATHROW, UK","1950-08-04",,,"64",,
"UKM00003772","HEATHROW, UK","1950-08-05",,,"66",,
"UKM00003772","HEATHROW, UK","1950-08-06",,,"69",,
"UKM00003772","HEATHROW, UK","1950-08-07",,,"68",,
"UKM00003772","HEATHROW, UK","1950-08-08",,,"65",,
"UKM00003772","HEATHROW, UK","1950-08-09",,,"64",,
"UKM00003772","HEATHROW, UK","1950-08-10",,,"62",,
"UKM00003772","HEATHROW, UK","1950-08-11",,,"61",,
"UKM00003772","HEATHROW, UK","1950-08-12",,,"64",,
"UKM00003772","HEATHROW, UK","1950-08-13",,,"66",,
"UKM00003772","HEATHROW, UK","1950-08-14",,,"61",,
"UKM00003772","HEATHROW, UK","1950-08-15",,,"63",,
"UKM00003772","HEATHROW, UK","1950-08-16",,,"61",,
"UKM00003772","HEATHROW, UK","1950-08-17",,,"56",,
"UKM00003772","HEATHROW, UK","1950-08-18",,,"58",,
"UKM00003772","HEATHROW, UK","1950-08-19",,,"58",,
"UKM00003772","HEATHROW, UK","1950-08-20",,,"64",,
"UKM00003772","HEATHROW, UK","1950-08-21",,,"67",,
"UKM00003772","HEATHROW, UK","1950-08-22",,,"66",,
"UKM00003772","HEATHROW, UK","1950-08-23",,,"63",,
"UKM00003772","HEATHROW, UK","1950-08-24",,,"61",,
"UKM00003772","HEATHROW, UK","1950-08-25",,,"61",,
"UKM00003772","HEATHROW, UK","1950-08-26",,,"62",,
"UKM00003772","HEATHROW, UK","1950-08-27",,,"59",,
"UKM00003772","HEATHROW, UK","1950-08-28",,,"57",,
"UKM00003772","HEATHROW, UK","1950-08-29",,,"58",,
"UKM00003772","HEATHROW, UK","1950-08-30","0.06",,"58",,
"UKM00003772","HEATHROW, UK","1950-08-31",,,"60",,
"UKM00003772","HEATHROW, UK","1950-09-01",,,"62",,
"UKM00003772","HEATHROW, UK","1950-09-02",,,"58",,
"UKM00003772","HEATHROW, UK","1950-09-03",,,"53",,
"UKM00003772","HEATHROW, UK","1950-09-04",,,"64",,
"UKM00003772","HEATHROW, UK","1950-09-05",,,"61",,
"UKM00003772","HEATHROW, UK","1950-09-06",,,"55",,
"UKM00003772","HEATHROW, UK","1950-09-07",,,"59",,
"UKM00003772","HEATHROW, UK","1950-09-08",,,"55",,
"UKM00003772","HEATHROW, UK","1950-09-09",,,"62",,
"UKM00003772","HEATHROW, UK","1950-09-10",,,"63",,
"UKM00003772","HEATHROW, UK","1950-09-11",,,"60",,
"UKM00003772","HEATHROW, UK","1950-09-12",,,"58",,
"UKM00003772","HEATHROW, UK","1950-09-13",,,"59",,
"UKM00003772","HEATHROW, UK","1950-09-14",,,"60",,
"UKM00003772","HEATHROW, UK","1950-09-15",,,"56",,
"UKM00003772","HEATHROW, UK","1950-09-16",,,"55",,
"UKM00003772","HEATHROW, UK","1950-09-17","0.05",,"57",,
"UKM00003772","HEATHROW, UK","1950-09-18",,,"55",,
"UKM00003772","HEATHROW, UK","1950-09-19",,,"53",,
"UKM00003772","HEATHROW, UK","1950-09-20",,,"54",,
"UKM00003772","HEATHROW, UK","1950-09-21",,,"50",,
"UKM00003772","HEATHROW, UK","1950-09-22",,,"51",,
"UKM00003772","HEATHROW, UK","1950-09-23",,,"52",,
"UKM00003772","HEATHROW, UK","1950-09-24","0.05",,"56",,
"UKM00003772","HEATHROW, UK","1950-09-25",,,"53",,
"UKM00003772","HEATHROW, UK","1950-09-26",,,"51",,
"UKM00003772","HEATHROW, UK","1950-09-27",,,"48",,
"UKM00003772","HEATHROW, UK","1950-09-28",,,"61",,
"UKM00003772","HEATHROW, UK","1950-09-29",,,"58",,
"UKM00003772","HEATHROW, UK","1950-09-30","0.02",,"58",,
"UKM00003772","HEATHROW, UK","1950-10-01",,,"53",,
"UKM00003772","HEATHROW, UK","1950-10-02","0.10",,"53",,
"UKM00003772","HEATHROW, UK","1950-10-03",,,"52",,
"UKM00003772","HEATHROW, UK","1950-10-04",,,"58",,
"UKM00003772","HEATHROW, UK","1950-10-05",,,"60",,
"UKM00003772","HEATHROW, UK","1950-10-06",,,"58",,
"UKM00003772","HEATHROW, UK","1950-10-07",,,"56",,
"UKM00003772","HEATHROW, UK","1950-10-08",,,"51",,
"UKM00003772","HEATHROW, UK","1950-10-09",,,"45",,
"UKM00003772","HEATHROW, UK","1950-10-10",,,"52",,
"UKM00003772","HEATHROW, UK","1950-10-11",,,"50",,
"UKM00003772","HEATHROW, UK","1950-10-12",,,"53",,
"UKM00003772","HEATHROW, UK","1950-10-13",,,"55",,
"UKM00003772","HEATHROW, UK","1950-10-14",,,"51",,
"UKM00003772","HEATHROW, UK","1950-10-15",,,"48",,
"UKM00003772","HEATHROW, UK","1950-10-16",,,"50",,
"UKM00003772","HEATHROW, UK","1950-10-17",,,"54",,
"UKM00003772","HEATHROW, UK","1950-10-18",,,"56",,
"UKM00003772","HEATHROW, UK","1950-10-19",,,"55",,
"UKM00003772","HEATHROW, UK","1950-10-20",,,"55",,
"UKM00003772","HEATHROW, UK","1950-10-21",,,"51",,
"UKM00003772","HEATHROW, UK","1950-10-22",,,"50",,
"UKM00003772","HEATHROW, UK","1950-10-23",,,"50",,
"UKM00003772","HEATHROW, UK","1950-10-24",,,"51",,
"UKM00003772","HEATHROW, UK","1950-10-25",,,"47",,
"UKM00003772","HEATHROW, UK","1950-10-26",,,"41",,
"UKM00003772","HEATHROW, UK","1950-10-27",,,"38",,
"UKM00003772","HEATHROW, UK","1950-10-28",,,"34",,
"UKM00003772","HEATHROW, UK","1950-10-29",,,"39",,
"UKM00003772","HEATHROW, UK","1950-10-30",,,"41",,
"UKM00003772","HEATHROW, UK","1950-10-31",,,"45",,
"UKM00003772","HEATHROW, UK","1950-11-01",,,"45",,
"UKM00003772","HEATHROW, UK","1950-11-02",,,"45",,
"UKM00003772","HEATHROW, UK","1950-11-03",,,"46",,
"UKM00003772","HEATHROW, UK","1950-11-04",,,"46",,
"UKM00003772","HEATHROW, UK","1950-11-05",,,"42",,
"UKM00003772","HEATHROW, UK","1950-11-06",,,"43",,
"UKM00003772","HEATHROW, UK","1950-11-07",,,"38",,
"UKM00003772","HEATHROW, UK","1950-11-08",,,"47",,
"UKM00003772","HEATHROW, UK","1950-11-09",,,"52",,
"UKM00003772","HEATHROW, UK","1950-11-10","0.14",,"52",,
"UKM00003772","HEATHROW, UK","1950-11-11",,,"45",,
"UKM00003772","HEATHROW, UK","1950-11-12","0.08",,"46",,
"UKM00003772","HEATHROW, UK","1950-11-13",,,"46",,
"UKM00003772","HEATHROW, UK","1950-11-14","0.04",,"42",,
"UKM00003772","HEATHROW, UK","1950-11-15",,,"39",,
"UKM00003772","HEATHROW, UK","1950-11-16","0.06",,"44",,
"UKM00003772","HEATHROW, UK","1950-11-17",,,"41",,
"UKM00003772","HEATHROW, UK","1950-11-18",,,"43",,
"UKM00003772","HEATHROW, UK","1950-11-19",,,"44",,
"UKM00003772","HEATHROW, UK","1950-11-20","0.04",,"45",,
"UKM00003772","HEATHROW, UK","1950-11-21","0.05",,"44",,
"UKM00003772","HEATHROW, UK","1950-11-22",,,"43",,
"UKM00003772","HEATHROW, UK","1950-11-23",,,"44",,
"UKM00003772","HEATHROW, UK","1950-11-24",,,"40",,
"UKM00003772","HEATHROW, UK","1950-11-25",,,"32",,
"UKM00003772","HEATHROW, UK","1950-11-26",,,"33",,
"UKM00003772","HEATHROW, UK","1950-11-27",,,"40",,
"UKM00003772","HEATHROW, UK","1950-11-28",,,"53",,
"UKM00003772","HEATHROW, UK","1950-11-29",,,"46",,
"UKM00003772","HEATHROW, UK","1950-11-30",,,"45",,
"UKM00003772","HEATHROW, UK","1950-12-01",,,"48",,
"UKM00003772","HEATHROW, UK","1950-12-02",,,"40",,
"UKM00003772","HEATHROW, UK","1950-12-03",,,"34",,
"UKM00003772","HEATHROW, UK","1950-12-04",,,"31",,
"UKM00003772","HEATHROW, UK","1950-12-05",,,"30",,
"UKM00003772","HEATHROW, UK","1950-12-06",,,"30",,
"UKM00003772","HEATHROW, UK","1950-12-07",,,"41",,
"UKM00003772","HEATHROW, UK","1950-12-08",,,"42",,
"UKM00003772","HEATHROW, UK","1950-12-09",,,"40",,
"UKM00003772","HEATHROW, UK","1950-12-10","0.04",,"46",,
"UKM00003772","HEATHROW, UK","1950-12-11",,,"36",,
"UKM00003772","HEATHROW, UK","1950-12-12",,,"35",,
"UKM00003772","HEATHROW, UK","1950-12-13",,,"30",,
"UKM00003772","HEATHROW, UK","1950-12-14",,,"34",,
"UKM00003772","HEATHROW, UK","1950-12-15",,,"29",,
"UKM00003772","HEATHROW, UK","1950-12-16",,,"28",,
"UKM00003772","HEATHROW, UK","1950-12-17","0.10",,"35",,
"UKM00003772","HEATHROW, UK","1950-12-18",,,"34",,
"UKM00003772","HEATHROW, UK","1950-12-19",,,"36",,
"UKM00003772","HEATHROW, UK","1950-12-20",,,"36",,
"UKM00003772","HEATHROW, UK","1950-12-21",,,"33",,
"UKM00003772","HEATHROW, UK","1950-12-22",,,"32",,
"UKM00003772","HEATHROW, UK","1950-12-23",,,"35",,
"UKM00003772","HEATHROW, UK","1950-12-24",,,"35",,
"UKM00003772","HEATHROW, UK","1950-12-25",,,"36",,
"UKM00003772","HEATHROW, UK","1950-12-26",,,"35",,
"UKM00003772","HEATHROW, UK","1950-12-27",,,"35",,
"UKM00003772","HEATHROW, UK","1950-12-28",,,"32",,
"UKM00003772","HEATHROW, UK","1950-12-29",,,"31",,
"UKM00003772","HEATHROW, UK","1950-12-30",,,"30",,
"UKM00003772","HEATHROW, UK","1950-12-31",,,"34",,
"UKM00003772","HEATHROW, UK","1951-01-01",,,"34",,
"UKM00003772","HEATHROW, UK","1951-01-02",,,"34",,
"UKM00003772","HEATHROW, UK","1951-01-03",,,"33",,
"UKM00003772","HEATHROW, UK","1951-01-04",,,"38",,
"UKM00003772","HEATHROW, UK","1951-01-05","0.05",,"47",,
"UKM00003772","HEATHROW, UK","1951-01-06","0.04",,"47",,
"UKM00003772","HEATHROW, UK","1951-01-07",,,"43",,
"UKM00003772","HEATHROW, UK","1951-01-08",,,"45",,
"UKM00003772","HEATHROW, UK","1951-01-09",,,"38",,
"UKM00003772","HEATHROW, UK","1951-01-10",,,"38",,
"UKM00003772","HEATHROW, UK","1951-01-11",,,"44",,
"UKM00003772","HEATHROW, UK","1951-01-12",,,"38",,
"UKM00003772","HEATHROW, UK","1951-01-13",,,"39",,
"UKM00003772","HEATHROW, UK","1951-01-14",,,"40",,
"UKM00003772","HEATHROW, UK","1951-01-15",,,"40",,
"UKM00003772","HEATHROW, UK","1951-01-16","0.05",,"38",,
"UKM00003772","HEATHROW, UK","1951-01-17",,,"49",,
"UKM00003772","HEATHROW, UK","1951-01-18",,,"47",,
"UKM00003772","HEATHROW, UK","1951-01-19",,,"44",,
"UKM00003772","HEATHROW, UK","1951-01-20",,,"48",,
"UKM00003772","HEATHROW, UK","1951-01-21",,,"46",,
"UKM00003772","HEATHROW, UK","1951-01-22",,,"44",,
"UKM00003772","HEATHROW, UK","1951-01-23",,,"45",,
"UKM00003772","HEATHROW, UK","1951-01-24",,,"42",,
"UKM00003772","HEATHROW, UK","1951-01-25",,,"41",,
"UKM00003772","HEATHROW, UK","1951-01-26","0.04",,"41",,
"UKM00003772","HEATHROW, UK","1951-01-27",,,"34",,
"UKM00003772","HEATHROW, UK","1951-01-28",,,"32",,
"UKM00003772","HEATHROW, UK","1951-01-29",,,"28",,
"UKM00003772","HEATHROW, UK","1951-01-30",,,"30",,
"UKM00003772","HEATHROW, UK","1951-01-31",,,"36",,
"UKM00003772","HEATHROW, UK","1951-02-01",,,"36",,
"UKM00003772","HEATHROW, UK","1951-02-02",,,"41",,
"UKM00003772","HEATHROW, UK","1951-02-03",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-04","0.06",,"39",,
"UKM00003772","HEATHROW, UK","1951-02-05",,,"41",,
"UKM00003772","HEATHROW, UK","1951-02-06",,,"37",,
"UKM00003772","HEATHROW, UK","1951-02-07",,,"38",,
"UKM00003772","HEATHROW, UK","1951-02-08",,,"44",,
"UKM00003772","HEATHROW, UK","1951-02-09",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-10",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-11",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-12",,,"41",,
"UKM00003772","HEATHROW, UK","1951-02-13","0.06",,"38",,
"UKM00003772","HEATHROW, UK","1951-02-14",,,"38",,
"UKM00003772","HEATHROW, UK","1951-02-15",,,"37",,
"UKM00003772","HEATHROW, UK","1951-02-16","0.10",,"42",,
"UKM00003772","HEATHROW, UK","1951-02-17",,,"41",,
"UKM00003772","HEATHROW, UK","1951-02-18",,,"41",,
"UKM00003772","HEATHROW, UK","1951-02-19",,,"41",,
"UKM00003772","HEATHROW, UK","1951-02-20",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-21",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-22",,,"38",,
"UKM00003772","HEATHROW, UK","1951-02-23",,,"40",,
"UKM00003772","HEATHROW, UK","1951-02-24","0.04",,"40",,
"UKM00003772","HEATHROW, UK","1951-02-25",,,"39",,
"UKM00003772","HEATHROW, UK","1951-02-26",,,"35",,
"UKM00003772","HEATHROW, UK","1951-02-27",,,"40",,
"UKM00003772","HEATHROW, UK","1951-02-28",,,"37",,
"UKM00003772","HEATHROW, UK","1951-03-01",,,"36",,
"UKM00003772","HEATHROW, UK","1951-03-02",,,"41",,
"UKM00003772","HEATHROW, UK","1951-03-03",,,"37",,
"UKM00003772","HEATHROW, UK","1951-03-04",,,"39",,
"UKM00003772","HEATHROW, UK","1951-03-05",,,"36",,
"UKM00003772","HEATHROW, UK","1951-03-06",,,"40",,
"UKM00003772","HEATHROW, UK","1951-03-07",,,"42",,
"UKM00003772","HEATHROW, UK","1951-03-08",,,"39",,
"UKM00003772","HEATHROW, UK","1951-03-09","0.05",,"35",,
"UKM00003772","HEATHROW, UK","1951-03-10","0.04",,"36",,
"UKM00003772","HEATHROW, UK","1951-03-11",,,"39",,
"UKM00003772","HEATHROW, UK","1951-03-12",,,"42",,
"UKM00003772","HEATHROW, UK","1951-03-13",,,"45",,
"UKM00003772","HEATHROW, UK","1951-03-14",,,"46",,
"UKM00003772","HEATHROW, UK","1951-03-15",,,"45",,
"UKM00003772","HEATHROW, UK","1951-03-16",,,"44",,
"UKM00003772","HEATHROW, UK","1951-03-17",,,"52",,
"UKM00003772","HEATHROW, UK","1951-03-18",,,"46",,
"UKM00003772","HEATHROW, UK","1951-03-19","0.05",,"42",,
"UKM00003772","HEATHROW, UK","1951-03-20",,,"38",,
"UKM00003772","HEATHROW, UK","1951-03-21",,,"40",,
"UKM00003772","HEATHROW, UK","1951-03-22",,,"50",,
"UKM00003772","HEATHROW, UK","1951-03-23",,,"48",,
"UKM00003772","HEATHROW, UK","1951-03-24",,,"40",,
"UKM00003772","HEATHROW, UK","1951-03-25",,,"40",,
"UKM00003772","HEATHROW, UK","1951-03-26",,,"44",,
"UKM00003772","HEATHROW, UK","1951-03-27",,,"40",,
"UKM00003772","HEATHROW, UK","1951-03-28",,,"37",,
"UKM00003772","HEATHROW, UK","1951-03-29","0.10",,"38",,
"UKM00003772","HEATHROW, UK","1951-03-30",,,"39",,
"UKM00003772","HEATHROW, UK","1951-03-31",,,"37",,
"UKM00003772","HEATHROW, UK","1951-04-01",,,"45",,
"UKM00003772","HEATHROW, UK","1951-04-02",,,"43",,
"UKM00003772","HEATHROW, UK","1951-04-03",,,"44",,
"UKM00003772","HEATHROW, UK","1951-04-04",,,"48",,
"UKM00003772","HEATHROW, UK","1951-04-05",,,"45",,
"UKM00003772","HEATHROW, UK","1951-04-06","0.05",,"48",,
"UKM00003772","HEATHROW, UK","1951-04-07",,,"42",,
"UKM00003772","HEATHROW, UK","1951-04-08",,,"44",,
"UKM00003772","HEATHROW, UK","1951-04-09","0.03",,"42",,
"UKM00003772","HEATHROW, UK","1951-04-10",,,"42",,
"UKM00003772","HEATHROW, UK","1951-04-11",,,"42",,
"UKM00003772","HEATHROW, UK","1951-04-12",,,"48",,
"UKM00003772","HEATHROW, UK","1951-04-13","0.06",,"44",,
"UKM00003772","HEATHROW, UK","1951-04-14",,,"41",,
